date,pressure1,pressure2,pressure3,outputyield,system
2017-03-10,4.15673,4.82101,4.45774,14.25775,3
2017-03-10,4.70755,4.53559,4.88288,14.81353,3
2017-03-10,4.14552,4.49412,4.80345,14.29409,6
2017-03-10,4.4994,4.93412,4.75537,14.50863,4
2017-03-10,4.5807,4.70465,4.64104,14.09487,6
2017-03-10,4.96583,4.75802,4.30343,14.72787,2
2017-03-10,4.02723,4.64407,4.80764,14.06922,3
2017-03-10,4.08771,4.32954,4.7339,14.56062,6
2017-03-10,4.40232,4.489,4.18059,14.1483,2
2017-03-10,4.80266,4.00904,4.65292,14.16043,1
2017-03-10,4.75651,4.21331,4.01362,14.45965,4
2017-03-10,4.83878,4.78751,4.9292,14.8022,1
2017-03-10,4.63495,4.64487,4.96576,14.75095,5
2017-03-10,4.0861,4.12387,4.52848,14.43954,6
2017-03-10,4.44402,4.06205,4.46576,14.56482,1
2017-03-10,4.93763,4.54061,4.8602,14.41508,3
2017-03-10,4.18485,4.34515,4.25264,14.08878,5
2017-03-10,4.06776,4.11798,4.7594,14.05767,1
2017-03-10,4.60505,4.95594,4.84101,14.67702,2
2017-03-10,4.22688,4.52864,4.491,14.92184,3
2017-03-10,4.96348,4.90778,4.81505,14.01531,4
2017-03-10,4.18093,4.59845,4.21536,14.06074,1
2017-03-10,4.12475,4.68682,4.1472,14.01687,1
2017-03-10,4.54516,4.59761,4.5688,14.8416,2
2017-03-10,4.40184,4.78477,4.69601,14.43673,2
2017-03-10,4.23169,4.41175,4.75475,14.32653,3
2017-03-10,4.9781,4.7983,4.81707,14.27284,5
2017-03-10,4.92395,4.10847,4.57528,14.6699,2
2017-03-10,4.9606,4.32332,4.27062,14.64284,3
2017-03-10,4.39618,4.59579,4.996,14.33707,2
2017-03-10,4.85986,4.66101,4.16044,14.7177,2
2017-03-10,4.16635,4.46586,4.83879,14.60182,5
2017-03-10,4.53062,4.60197,4.89018,14.64115,1
2017-03-10,4.82611,4.11561,4.96975,14.07276,4
2017-03-10,4.93633,4.26432,4.47309,14.90263,2
2017-03-10,4.88141,4.77785,4.84866,14.08639,6
2017-03-10,4.01224,4.55922,4.35589,14.58032,3
2017-03-10,4.39833,4.61234,4.53596,14.84947,2
2017-03-10,4.76561,4.96841,4.09226,14.79463,1
2017-03-10,4.65383,4.34781,4.33253,14.40316,2
2017-03-10,4.79289,4.67696,4.6758,14.21893,4
2017-03-10,4.84465,4.6924,4.32561,14.82997,4
2017-03-10,4.04694,4.95061,4.43088,14.34585,5
2017-03-10,4.76717,4.16871,4.70866,14.1869,4
2017-03-10,4.10919,4.62866,4.76456,14.04364,3
2017-03-10,4.98796,4.08569,4.39585,14.50237,3
2017-03-10,4.27103,4.18669,4.08572,14.79251,3
2017-03-10,4.58149,4.42478,4.66408,14.06982,4
2017-03-10,4.49422,4.04136,4.41003,14.77708,2
2017-03-10,4.55178,4.95428,4.50857,14.55164,6
2017-03-10,4.58361,4.60814,4.5693,14.64454,5
2017-03-10,4.46324,4.30708,4.00906,14.83629,1
2017-03-10,4.09992,4.63978,4.37781,14.87444,2
2017-03-10,4.44308,4.906,4.18219,14.28022,6
2017-03-10,4.80396,4.87947,4.6003,14.2854,1
2017-03-10,4.76466,4.63668,4.32577,14.83919,5
2017-03-10,4.28809,4.13805,4.01343,14.254,4
2017-03-10,4.08458,4.73374,4.48794,14.22501,2
2017-03-10,4.86991,4.69241,4.89455,14.76817,1
2017-03-10,4.12038,4.23741,4.89187,14.66362,3
2017-03-10,4.99778,4.07401,4.24335,14.1775,2
2017-03-10,4.68245,4.96102,4.74187,14.51689,4
2017-03-10,4.24886,4.16735,4.04744,14.48697,1
2017-03-10,4.64975,4.52099,4.96667,14.53719,3
2017-03-10,4.15988,4.28663,4.02949,14.3864,4
2017-03-10,4.67904,4.96756,4.86765,14.57448,5
2017-03-10,4.48638,4.72581,4.75744,14.23653,5
2017-03-10,4.27596,4.54415,4.4357,14.25949,6
2017-03-10,4.83285,4.42937,4.97432,14.82799,5
2017-03-10,4.44427,4.48165,4.52256,14.73605,1
2017-03-10,4.4084,4.25991,4.37702,14.65249,1
2017-03-10,4.42223,4.6179,4.58271,14.74226,5
2017-03-10,4.91735,4.67818,4.13784,14.30734,4
2017-03-10,4.57013,4.29844,4.40565,14.70445,1
2017-03-10,4.6786,4.58769,4.46171,14.07705,6
2017-03-10,4.11905,4.14521,4.95068,14.63104,3
2017-03-10,4.14376,4.484,4.7367,14.10005,2
2017-03-10,4.70397,4.35975,4.6134,14.42618,3
2017-03-10,4.69883,4.66873,4.51874,14.23413,4
2017-03-10,4.00806,4.3678,4.40347,14.7135,6
2017-03-10,4.72516,4.37868,4.25505,14.53339,4
2017-03-10,4.68259,4.26244,4.14733,14.88819,1
2017-03-10,4.89334,4.25077,4.22494,14.68766,4
2017-03-10,4.27121,4.82099,4.91224,14.81572,4
2017-03-10,4.45122,4.30008,4.65496,14.38293,6
2017-03-10,4.45272,4.13157,4.06482,14.27799,3
2017-03-10,4.51323,4.94426,4.12926,14.98133,6
2017-03-10,4.27901,4.03806,4.93372,14.59567,5
2017-03-10,4.10115,4.84388,4.80226,14.56409,2
2017-03-10,4.74355,4.74244,4.4766,14.27847,6
2017-03-10,4.84445,4.37088,4.90881,14.76448,5
2017-03-10,4.58041,4.33374,4.0469,14.81768,3
2017-03-10,4.79659,4.50969,4.03292,14.74748,6
2017-03-10,4.59888,4.50316,4.17939,14.23341,6
2017-03-10,4.9907,4.65392,4.04131,14.02975,1
2017-03-10,4.88369,4.1072,4.52797,14.32175,2
2017-03-10,4.06955,4.62147,4.83145,14.71476,1
2017-03-10,4.47047,4.25671,4.96773,14.81112,6
2017-03-10,4.9865,4.47584,4.03415,14.8762,3
2017-03-10,4.31619,4.55606,4.55573,14.42129,1
2017-03-10,4.14996,4.26904,4.69989,14.21682,1
2017-03-10,4.59292,4.83616,4.28708,14.07921,4
2017-03-10,4.48711,4.91291,4.52665,14.19887,6
2017-03-10,4.73398,4.49899,4.32524,14.60641,4
2017-03-10,4.32865,4.95901,4.5934,14.78791,1
2017-03-10,4.49675,4.95208,4.29305,14.18314,1
2017-03-10,4.6291,4.13512,4.75519,14.66362,3
2017-03-10,4.01129,4.63252,4.65588,14.59805,3
2017-03-10,4.87319,4.235,4.30129,14.09019,3
2017-03-10,4.10049,4.29636,4.25707,14.43355,5
2017-03-10,4.1083,4.87607,4.91043,14.92053,5
2017-03-10,4.90644,4.34414,4.76231,14.21288,3
2017-03-10,4.87182,4.36305,4.64323,14.13432,3
2017-03-10,4.44828,4.15724,4.3266,14.1235,2
2017-03-10,4.67799,4.26828,4.0559,14.26563,1
2017-03-10,4.02601,4.76115,4.5608,14.85193,6
2017-03-10,4.92765,4.84549,4.98637,14.4302,1
2017-03-10,4.52397,4.38362,4.00222,14.88567,3
2017-03-10,4.56061,4.79533,4.35669,14.6824,5
2017-03-10,4.34402,4.54622,4.74866,14.3285,2
2017-03-10,4.43082,4.65289,4.70433,14.03057,3
2017-03-10,4.70333,4.78993,4.73363,14.58809,2
2017-03-10,4.07216,4.13357,4.88519,14.56601,2
2017-03-10,4.77156,4.89418,4.41112,14.51466,5
2017-03-10,4.23321,4.24848,4.49833,14.37306,4
2017-03-10,4.52576,4.96089,4.8766,14.164,4
2017-03-10,4.78641,4.31013,4.44051,14.14748,4
2017-03-10,4.58324,4.01819,4.46607,14.15124,1
2017-03-10,4.46985,4.28832,4.65214,14.69808,5
2017-03-10,4.28123,4.42561,4.53991,14.72848,1
2017-03-10,4.34738,4.13253,4.36745,14.58014,1
2017-03-10,4.7054,4.22197,4.38967,14.58975,5
2017-03-10,4.07655,4.52717,4.35093,14.65859,1
2017-03-10,4.45971,4.58607,4.68963,14.03699,4
2017-03-10,4.40971,4.28375,4.4052,14.79852,2
2017-03-10,4.02805,4.95431,4.55864,14.70174,6
2017-03-10,4.90255,4.41433,4.67312,14.22983,6
2017-03-10,4.90446,4.67502,4.40766,14.58908,6
2017-03-10,4.50269,4.70905,4.68718,14.83884,4
2017-03-10,4.49319,4.84387,4.6788,14.7586,6
2017-03-10,4.41619,4.71484,4.3626,14.66069,6
2017-03-10,4.68737,4.49297,4.48022,14.9999,1
2017-03-10,4.42605,4.52339,4.78648,14.53653,6
2017-03-10,4.65171,4.39393,4.1835,14.13009,4
2017-03-10,4.26928,4.89924,4.40471,14.64782,3
2017-03-10,4.17782,4.59587,4.56124,14.21521,1
2017-03-10,4.40544,4.12443,4.36186,14.99779,4
2017-03-10,4.10333,4.445,4.11865,14.63153,4
2017-03-10,4.91733,4.0729,4.3775,14.87141,2
2017-03-10,4.36325,4.09031,4.34885,14.00453,1
2017-03-10,4.32672,4.21209,4.65915,14.36252,2
2017-03-10,4.14881,4.42674,4.61106,14.23891,6
2017-03-10,4.24557,4.56847,4.71651,14.38878,4
2017-03-10,4.9826,4.31968,4.31381,14.58082,5
2017-03-10,4.98695,4.16143,4.16023,14.12949,4
2017-03-10,4.7768,4.84928,4.29449,14.63183,2
2017-03-10,4.73625,4.23701,4.49304,14.7329,1
2017-03-10,4.61867,4.84442,4.85905,14.79232,2
2017-03-10,4.2009,4.35822,4.27764,14.12543,1
2017-03-10,4.26397,4.09999,4.29938,14.8095,4
2017-03-10,4.88882,4.72719,4.04889,14.90501,6
2017-03-10,4.79293,4.4635,4.52953,14.1285,3
2017-03-10,4.25514,4.34642,4.41124,14.00138,6
2017-03-10,4.92299,4.0057,4.65069,14.25945,4
2017-03-10,4.64677,4.40292,4.91661,14.40275,1
2017-03-10,4.24556,4.69072,4.62758,14.73337,1
2017-03-10,4.28169,4.71041,4.33566,14.1751,5
2017-03-10,4.65965,4.52389,4.60067,14.35908,5
2017-03-10,4.56221,4.64244,4.68789,14.06183,1
2017-03-10,4.74611,4.33076,4.84322,14.97443,4
2017-03-10,4.60958,4.40286,4.88303,14.85596,2
2017-03-10,4.6529,4.11453,4.74767,14.46999,5
2017-03-10,4.74377,4.30108,4.04127,14.15133,2
2017-03-10,4.71173,4.22265,4.14632,14.42555,3
2017-03-10,4.2772,4.00979,4.4249,14.32794,3
2017-03-10,4.10966,4.68941,4.71863,14.19437,2
2017-03-10,4.52346,4.55531,4.7896,14.23317,3
2017-03-10,4.82977,4.58792,4.54686,14.71871,3
2017-03-10,4.16899,4.52522,4.80483,14.06396,4
2017-03-10,4.70757,4.37002,4.07875,14.79856,4
2017-03-10,4.56075,4.2925,4.20301,14.462,6
2017-03-10,4.16557,4.37279,4.26545,14.80952,5
2017-03-10,4.24766,4.84629,4.7282,14.55243,2
2017-03-10,4.56844,4.90115,4.167,14.76283,6
2017-03-10,4.29316,4.74501,4.80905,14.77034,1
2017-03-10,4.77634,4.33618,4.4137,14.85412,3
2017-03-10,4.0346,4.97728,4.83235,14.60793,5
2017-03-10,4.42769,4.95004,4.6372,14.31707,4
2017-03-10,4.76533,4.57205,4.59191,14.08596,1
2017-03-10,4.37747,4.23301,4.11133,14.11766,5
2017-03-10,4.88323,4.83527,4.89751,14.99992,2
2017-03-10,4.18818,4.74369,4.36561,14.97667,1
2017-03-10,4.45366,4.11345,4.86351,14.21152,6
2017-03-10,4.07985,4.81907,4.91411,14.31626,2
2017-03-10,4.53326,4.74029,4.88137,14.72913,4
2017-03-10,4.87935,4.10847,4.21015,14.90656,6
2017-03-10,4.33232,4.47639,4.56656,14.47266,2
2017-03-10,4.84654,4.57175,4.82361,14.39696,5
2017-03-10,4.18109,4.42009,4.55872,14.4512,5
2017-03-10,4.56197,4.10243,4.52026,14.81251,2
2017-03-10,4.88737,4.25252,4.05384,14.62917,6
2017-03-10,4.4549,4.44844,4.83326,14.09256,6
2017-03-10,4.39676,4.07824,4.1502,14.85775,5
2017-03-10,4.62483,4.59111,4.71418,14.9022,4
2017-03-10,4.6915,4.79809,4.64292,14.34566,5
2017-03-10,4.41376,4.7209,4.1487,14.04969,3
2017-03-10,4.80267,4.32706,4.29323,14.77083,5
2017-03-10,4.77787,4.07996,4.25097,14.56564,2
2017-03-10,4.72831,4.37673,4.6157,14.53516,6
2017-03-10,4.36596,4.21681,4.18549,14.28977,4
2017-03-10,4.81411,4.60793,4.39667,14.38675,6
2017-03-10,4.502,4.51584,4.21217,14.69376,2
2017-03-10,4.45464,4.59456,4.02201,14.22986,6
2017-03-10,4.02791,4.03138,4.20508,14.56193,3
2017-03-10,4.05401,4.25429,4.12734,14.84861,3
2017-03-10,4.61864,4.52891,4.8988,14.55525,5
2017-03-10,4.7492,4.03558,4.72556,14.56149,4
2017-03-10,4.67999,4.90337,4.01395,14.28596,3
2017-03-10,4.54969,4.70351,4.17914,14.74547,2
2017-03-10,4.97528,4.44328,4.96517,14.11977,2
2017-03-10,4.55366,4.05083,4.56189,14.66505,1
2017-03-10,4.29884,4.71927,4.38714,14.61396,2
2017-03-10,4.26827,4.06604,4.3359,14.42432,3
2017-03-10,4.21794,4.22732,4.11641,14.7786,6
2017-03-10,4.10448,4.56468,4.2886,14.40514,4
2017-03-10,4.76855,4.32565,4.26152,14.53501,6
2017-03-10,4.78989,4.52539,4.04905,14.0548,6
2017-03-10,4.28068,4.52246,4.17837,14.59079,6
2017-03-10,4.97818,4.53722,4.9186,14.58938,4
2017-03-10,4.22007,4.39167,4.59818,14.78286,5
2017-03-10,4.16101,4.53671,4.42221,14.97723,5
2017-03-10,4.40703,4.14718,4.15677,14.28811,6
2017-03-10,4.26739,4.48711,4.815,14.36361,5
2017-03-10,4.47815,4.08071,4.37501,14.1703,2
2017-03-10,4.71537,4.30587,4.61682,14.52934,4
2017-03-10,4.91147,4.89095,4.12122,14.16985,4
2017-03-10,4.35832,4.19832,4.69678,14.84609,6
2017-03-10,4.21228,4.40115,4.17446,14.64262,2
2017-03-10,4.17822,4.14938,4.36503,14.53058,3
2017-03-10,4.6337,4.85339,4.2562,14.37111,5
2017-03-10,4.72451,4.01987,4.97339,14.01418,6
2017-03-10,4.37799,4.41536,4.38661,14.46973,6
2017-03-10,4.66389,4.13509,4.02618,14.05179,5
2017-03-10,4.55906,4.38414,4.47338,14.45538,1
2017-03-10,4.76167,4.15373,4.03605,14.67232,6
2017-03-10,4.92176,4.68933,4.24966,14.2564,3
2017-03-10,4.76293,4.08672,4.83884,14.639,1
2017-03-10,4.64034,4.18704,4.06626,14.90517,2
2017-03-10,4.10822,4.96378,4.81722,14.42957,3
2017-03-10,4.92517,4.97292,4.34607,14.67664,4
2017-03-10,4.84754,4.74285,4.88018,14.24633,4
2017-03-10,4.46657,4.24155,4.78577,14.6677,3
2017-03-10,4.72881,4.26929,4.31255,14.53932,2
2017-03-10,4.38883,4.23979,4.22286,14.07853,1
2017-03-10,4.8705,4.98928,4.93271,14.01102,2
2017-03-10,4.93693,4.59277,4.3628,14.399,4
2017-03-10,4.30616,4.33686,4.0895,14.89876,5
2017-03-10,4.60317,4.74928,4.6534,14.58052,3
2017-03-10,4.67104,4.63103,4.62866,14.98327,1
2017-03-10,4.35158,4.72242,4.65794,14.70135,1
2017-03-10,4.47075,4.24796,4.55736,14.47193,4
2017-03-10,4.16455,4.14506,4.49664,14.21949,2
2017-03-10,4.91795,4.93594,4.03848,14.83185,1
2017-03-10,4.95943,4.53966,4.56081,14.63692,3
2017-03-10,4.29699,4.75212,4.5834,14.19774,4
2017-03-10,4.67844,4.08087,4.08201,14.72779,4
2017-03-10,4.22216,4.37506,4.02748,14.00852,2
2017-03-10,4.13731,4.59107,4.64562,14.28165,5
2017-03-10,4.18592,4.2766,4.86569,14.71304,4
2017-03-10,4.97717,4.74274,4.56112,14.10078,4
2017-03-10,4.81803,4.02924,4.42423,14.22729,3
2017-03-10,4.05029,4.38063,4.12644,14.23916,2
2017-03-10,4.62511,4.3755,4.16807,14.70928,5
2017-03-10,4.31427,4.82132,4.58845,14.27608,6
2017-03-10,4.97904,4.92185,4.0327,14.2598,4
2017-03-10,4.81211,4.30097,4.76429,14.49607,4
2017-03-10,4.7265,4.36629,4.59626,14.83815,5
2017-03-10,4.58418,4.51622,4.97482,14.98952,6
2017-03-10,4.31065,4.62422,4.54708,14.36733,4
2017-03-10,4.44816,4.36175,4.06177,14.45139,3
2017-03-10,4.65321,4.38653,4.65741,14.02536,2
2017-03-10,4.86351,4.41268,4.68731,14.65495,2
2017-03-10,4.94653,4.44589,4.6116,14.66484,2
2017-03-10,4.94002,4.74271,4.4012,14.85419,5
2017-03-10,4.52026,4.65379,4.3748,14.13103,2
2017-03-10,4.09985,4.16293,4.75731,14.35037,5
2017-03-10,4.03925,4.67926,4.7149,14.674,1
2017-03-10,4.00147,4.64186,4.22844,14.6977,5
2017-03-10,4.58756,4.32897,4.3243,14.32932,4
2017-03-10,4.20428,4.27134,4.4295,14.90355,5
2017-03-10,4.46971,4.46907,4.30991,14.76585,5
2017-03-10,4.46511,4.13787,4.44442,14.96102,3
2017-03-10,4.63648,4.06733,4.66934,14.19726,3
2017-03-10,4.033,4.79552,4.73861,14.27909,3
2017-03-10,4.39909,4.86232,4.49687,14.05247,4
2017-03-10,4.22664,4.34549,4.15179,14.66799,3
2017-03-10,4.11018,4.61298,4.27145,14.91658,5
2017-03-10,4.72207,4.13379,4.84509,14.38592,2
2017-03-10,4.31027,4.45709,4.05394,14.30441,2
2017-03-10,4.72696,4.75116,4.0988,14.74407,6
2017-03-10,4.78832,4.68217,4.02726,14.31206,5
2017-03-10,4.94391,4.87243,4.69489,14.45872,5
2017-03-10,4.83814,4.21089,4.48161,14.23951,4
2017-03-10,4.51007,4.27316,4.27422,14.51319,1
2017-03-10,4.06159,4.49644,4.16382,14.50294,1
2017-03-10,4.35646,4.45255,4.21505,14.77389,3
2017-03-10,4.16989,4.61216,4.98804,14.25279,2
2017-03-10,4.94732,4.46225,4.63748,14.88744,3
2017-03-10,4.60573,4.11718,4.20845,14.61732,5
2017-03-10,4.30049,4.00824,4.07728,14.22642,6
2017-03-10,4.02046,4.00975,4.35245,14.28408,3
2017-03-10,4.39219,4.10867,4.5689,14.95756,5
2017-03-10,4.57983,4.15398,4.75073,14.34614,3
2017-03-10,4.50129,4.80907,4.70513,14.59975,6
2017-03-10,4.97823,4.0351,4.85202,14.1458,5
2017-03-10,4.69308,4.91956,4.49367,14.47183,6
2017-03-10,4.21491,4.47295,4.08799,14.83939,4
2017-03-10,4.93852,4.84661,4.39626,14.08373,3
2017-03-10,4.62375,4.51503,4.64862,14.47432,6
2017-03-10,4.46737,4.75539,4.73774,14.12464,1
2017-03-10,4.64052,4.77877,4.20687,14.86982,5
2017-03-10,4.20966,4.95014,4.34689,14.84556,2
2017-03-10,4.30377,4.40877,4.31535,14.17283,5
2017-03-10,4.40683,4.54954,4.90411,14.93079,5
2017-03-10,4.15395,4.04453,4.72151,14.82173,2
2017-03-10,4.18718,4.28828,4.69175,14.76187,3
2017-03-10,4.05298,4.35998,4.91355,14.92049,2
2017-03-10,4.8746,4.51088,4.14253,14.54147,1
2017-03-10,4.37492,4.70444,4.42388,14.06788,2
2017-03-10,4.54822,4.14929,4.25988,14.3496,5
2017-03-10,4.94515,4.85223,4.07999,14.11029,5
2017-03-10,4.02674,4.13128,4.71029,14.56505,2
2017-03-10,4.72291,4.01475,4.59444,14.13183,5
2017-03-10,4.83073,4.71263,4.24093,14.24308,6
2017-03-10,4.19015,4.82338,4.5489,14.17248,6
2017-03-10,4.55448,4.43862,4.49701,14.39756,5
2017-03-10,4.21697,4.5978,4.25171,14.25074,3
2017-03-10,4.96716,4.70336,4.78143,14.44064,5
2017-03-10,4.57291,4.92707,4.39527,14.27285,4
2017-03-10,4.40884,4.62175,4.15697,14.98813,6
2017-03-10,4.42245,4.63704,4.11955,14.11873,2
2017-03-10,4.03981,4.68838,4.39075,14.25703,2
2017-03-10,4.49797,4.6417,4.95908,14.74841,6
2017-03-10,4.78093,4.94114,4.5757,14.77068,2
2017-03-10,4.55768,4.21612,4.00988,14.45321,6
2017-03-10,4.91999,4.78962,4.29326,14.45162,6
2017-03-10,4.81721,4.3524,4.48426,14.26877,5
2017-03-10,4.82041,4.62791,4.05469,14.39076,5
2017-03-10,4.24143,4.14402,4.76369,14.64222,1
2017-03-10,4.88743,4.77214,4.77771,14.26912,4
2017-03-10,4.18238,4.81373,4.07296,14.88446,2
2017-03-10,4.37578,4.2986,4.72445,14.40097,4
2017-03-10,4.17746,4.23539,4.43992,14.64848,4
2017-03-10,4.00621,4.53987,4.44344,14.2155,1
2017-03-10,4.7084,4.04689,4.60443,14.59254,3
2017-03-10,4.15949,4.07598,4.64666,14.40886,4
2017-03-10,4.65157,4.20006,4.23957,14.64248,5
2017-03-10,4.04973,4.33969,4.76744,14.15081,1
2017-03-10,4.22032,4.54311,4.95321,14.32076,3
2017-03-10,4.01188,4.3562,4.50872,14.02489,6
2017-03-10,4.34535,4.65423,4.05778,14.06456,5
2017-03-10,4.21361,4.48691,4.6632,14.03777,4
2017-03-10,4.48573,4.77569,4.97891,14.89897,4
2017-03-10,4.88263,4.86387,4.34545,14.11083,4
2017-03-10,4.09004,4.54104,4.44618,14.842,4
2017-03-10,4.70638,4.77271,4.57104,14.3875,1
2017-03-10,4.32217,4.0748,4.57631,14.90613,4
2017-03-10,4.00952,4.45942,4.83951,14.6322,3
2017-03-10,4.35366,4.01113,4.63381,14.82892,4
2017-03-10,4.46127,4.64034,4.32033,14.58884,6
2017-03-10,4.58964,4.04719,4.84387,14.31362,3
2017-03-10,4.23801,4.50932,4.47197,14.52169,6
2017-03-10,4.5871,4.37358,4.87033,14.35769,4
2017-03-10,4.4843,4.81637,4.25708,14.01138,5
2017-03-10,4.13887,4.12371,4.12351,14.46408,5
2017-03-10,4.0793,4.03664,4.84897,14.79144,1
2017-03-10,4.33178,4.42802,4.04256,14.90877,5
2017-03-10,4.18168,4.99618,4.59688,14.37258,2
2017-03-10,4.53378,4.37283,4.39411,14.44133,3
2017-03-10,4.7975,4.77161,4.62627,14.74579,6
2017-03-10,4.3506,4.40689,4.72771,14.82107,5
2017-03-10,4.25528,4.09938,4.02385,14.67879,6
2017-03-10,4.81223,4.05595,4.98282,14.21251,6
2017-03-10,4.726,4.54372,4.79389,14.59658,2
2017-03-10,4.07554,4.92286,4.51719,14.52233,2
2017-03-10,4.07674,4.07003,4.89527,14.07749,1
2017-03-10,4.33073,4.11618,4.2982,14.81659,6
2017-03-10,4.8059,4.53117,4.9459,14.14167,2
2017-03-10,4.69678,4.69793,4.9215,14.59972,1
2017-03-10,4.28571,4.25583,4.46411,14.84868,3
2017-03-10,4.96594,4.82923,4.46128,14.59323,5
2017-03-10,4.96334,4.18067,4.47786,14.66916,2
2017-03-10,4.50527,4.97334,4.75115,14.51938,5
2017-03-10,4.02661,4.75296,4.50394,14.43431,6
2017-03-10,4.78814,4.68135,4.35434,14.22411,6
2017-03-10,4.77666,4.6779,4.22659,14.11799,2
2017-03-10,4.84069,4.99464,4.73904,14.11651,4
2017-03-10,4.14628,4.47968,4.94593,14.64436,1
2017-03-10,4.42958,4.29559,4.47803,14.71839,3
2017-03-10,4.84032,4.20021,4.79742,14.70559,3
2017-03-10,4.62185,4.46744,4.50652,14.90448,4
2017-03-10,4.63608,4.23289,4.14933,14.56557,1
2017-03-10,4.87256,4.42735,4.92785,14.51274,1
2017-03-10,4.45654,4.3526,4.60097,14.84442,3
2017-03-10,4.99917,4.23531,4.74,14.05817,2
2017-03-10,4.27246,4.86042,4.69762,14.8617,2
2017-03-10,4.68606,4.3068,4.00008,14.84026,3
2017-03-10,4.01275,4.3367,4.67863,14.95978,2
2017-03-10,4.75878,4.96443,4.89661,14.02752,3
2017-03-10,4.98182,4.3418,4.35545,14.45257,2
2017-03-10,4.66505,4.35683,4.1546,14.58082,4
2017-03-10,4.24576,4.22982,4.47147,14.88842,6
2017-03-10,4.11803,4.70655,4.63725,14.6376,3
2017-03-10,4.51596,4.75969,4.3656,14.60569,6
2017-03-10,4.80031,4.05755,4.25363,14.99824,5
2017-03-10,4.7366,4.16325,4.12551,14.04151,2
2017-03-10,4.30858,4.04748,4.87494,14.8782,5
2017-03-10,4.44472,4.71383,4.41103,14.6845,2
2017-03-10,4.85333,4.96928,4.03916,14.42373,5
2017-03-10,4.64143,4.74595,4.40305,14.89341,4
2017-03-10,4.29408,4.95906,4.59527,14.71906,6
2017-03-10,4.68801,4.01976,4.76167,14.79186,2
2017-03-10,4.49081,4.2883,4.21295,14.19841,2
2017-03-10,4.86187,4.48528,4.97149,14.50972,2
2017-03-10,4.17968,4.02005,4.06246,14.09798,6
2017-03-10,4.07241,4.38828,4.21104,14.88151,4
2017-03-10,4.0946,4.91036,4.2082,14.28201,6
2017-03-10,4.31146,4.93685,4.70939,14.94355,3
2017-03-10,4.97733,4.0106,4.66859,14.86874,2
2017-03-10,4.08296,4.76803,4.78761,14.17797,5
2017-03-10,4.45677,4.00646,4.80534,14.76828,4
2017-03-10,4.58884,4.623,4.64627,14.05357,5
2017-03-10,4.9202,4.08894,4.69907,14.57137,1
2017-03-10,4.3603,4.62396,4.09756,14.23911,3
2017-03-10,4.78393,4.06019,4.20031,14.53016,3
2017-03-10,4.01723,4.65904,4.41889,14.77892,5
2017-03-10,4.49598,4.22592,4.80092,14.81091,1
2017-03-10,4.21243,4.62447,4.03759,14.20027,2
2017-03-10,4.07571,4.89645,4.4054,14.42408,6
2017-03-10,4.42498,4.86573,4.4152,14.09223,2
2017-03-10,4.3505,4.25634,4.40019,14.93518,5
2017-03-10,4.29873,4.68199,4.36559,14.68167,4
2017-03-10,4.92898,4.95507,4.1075,14.94238,5
2017-03-10,4.34019,4.01194,4.94364,14.2216,5
2017-03-10,4.91332,4.4594,4.26306,14.02357,3
2017-03-10,4.1014,4.43251,4.25765,14.41285,4
2017-03-10,4.50615,4.10584,4.07506,14.89281,4
2017-03-10,4.74639,4.85248,4.39198,14.3816,5
2017-03-10,4.67813,4.96687,4.36404,14.58001,1
2017-03-10,4.94702,4.64013,4.94351,14.76485,2
2017-03-10,4.48355,4.37176,4.2779,14.88752,1
2017-03-10,4.83734,4.50256,4.3828,14.6739,4
2017-03-10,4.38129,4.17727,4.41449,14.33478,1
2017-03-10,4.67378,4.34123,4.37787,14.53555,4
2017-03-10,4.48619,4.26702,4.88106,14.03205,1
2017-03-10,4.77127,4.33892,4.03111,14.16959,1
2017-03-10,4.6338,4.0689,4.15861,14.02448,5
2017-03-10,4.87113,4.59456,4.00122,14.2622,5
2017-03-06,4.99677,4.22852,4.14406,14.03253,5
2017-03-06,4.14454,4.32958,4.59431,14.14497,5
2017-03-06,4.96773,4.26763,4.15162,14.32828,6
2017-03-06,4.21394,4.91774,4.40641,14.41226,3
2017-03-06,4.69296,4.57717,4.23465,14.16299,6
2017-03-06,4.64313,4.00133,4.31783,14.26443,4
2017-03-06,4.22558,4.43737,4.53383,14.61195,2
2017-03-06,4.6741,4.96282,4.17145,14.64294,3
2017-03-06,4.96906,4.84234,4.12476,14.02707,6
2017-03-06,4.26906,4.04947,4.60701,14.32495,2
2017-03-06,4.55021,4.48535,4.85198,14.20921,1
2017-03-06,4.14274,4.1008,4.87852,14.15796,5
2017-03-06,4.99008,4.24382,4.70412,14.84523,4
2017-03-06,4.1638,4.16176,4.26251,14.25402,3
2017-03-06,4.56485,4.07973,4.52607,14.99279,5
2017-03-06,4.4941,4.39405,4.8732,14.33043,1
2017-03-06,4.59438,4.78157,4.48146,14.15133,4
2017-03-06,4.92529,4.14165,4.72726,14.25767,1
2017-03-06,4.78341,4.58702,4.64999,14.51196,3
2017-03-06,4.43256,4.1492,4.3466,14.21186,4
2017-03-06,4.54233,4.10627,4.87424,14.38811,5
2017-03-06,4.95931,4.86925,4.14578,14.63986,1
2017-03-06,4.29217,4.65675,4.3457,14.09784,2
2017-03-06,4.37253,4.73692,4.92543,14.60963,2
